BE_NUTS3;FT_ENTF21;NULAGX;FT_I
DEE05;20;9;0
DEE05;21;1;0
DEE05;21;2;0
DEE05;21;3;0
DEE05;21;4;0
DEE05;21;5;0
DEE05;21;6;0
DEE05;21;7;1
DEE05;21;8;0
DEE05;21;9;0
DEE06;1;1;18
DEE06;1;2;56
DEE06;1;3;54
DEE06;1;4;45
DEE06;1;5;58
DEE06;1;6;66
DEE06;1;7;110
DEE06;1;8;8
DEE06;1;9;2
DEE06;2;1;9
DEE06;2;2;27
DEE06;2;3;26
DEE06;2;4;22
DEE06;2;5;28
DEE06;2;6;32
DEE06;2;7;53
DEE06;2;8;4
DEE06;2;9;1
DEE06;3;1;3
DEE06;3;2;9
DEE06;3;3;9
DEE06;3;4;7
DEE06;3;5;9
DEE06;3;6;11
DEE06;3;7;18
DEE06;3;8;1
DEE06;3;9;0
DEE06;4;1;2
DEE06;4;2;6
DEE06;4;3;6
DEE06;4;4;5
DEE06;4;5;6
DEE06;4;6;7
DEE06;4;7;11
DEE06;4;8;1
DEE06;4;9;0
DEE06;5;1;1
DEE06;5;2;4
DEE06;5;3;4
DEE06;5;4;3
DEE06;5;5;4
DEE06;5;6;4
DEE06;5;7;7
DEE06;5;8;1
DEE06;5;9;0
DEE06;6;1;1
DEE06;6;2;3
DEE06;6;3;3
DEE06;6;4;2
DEE06;6;5;3
DEE06;6;6;3
DEE06;6;7;5
DEE06;6;8;0
DEE06;6;9;0
DEE06;7;1;1
DEE06;7;2;2
DEE06;7;3;2
DEE06;7;4;2
DEE06;7;5;2
DEE06;7;6;2
DEE06;7;7;4
DEE06;7;8;0
DEE06;7;9;0
DEE06;8;1;0
DEE06;8;2;1
DEE06;8;3;1
DEE06;8;4;1
DEE06;8;5;1
DEE06;8;6;1
DEE06;8;7;2
DEE06;8;8;0
DEE06;8;9;0
DEE06;9;1;0
DEE06;9;2;1
DEE06;9;3;1
DEE06;9;4;1
DEE06;9;5;1
DEE06;9;6;1
DEE06;9;7;2
DEE06;9;8;0
DEE06;9;9;0
DEE06;10;1;0
DEE06;10;2;1
DEE06;10;3;1
DEE06;10;4;1
DEE06;10;5;1
DEE06;10;6;1
DEE06;10;7;2
DEE06;10;8;0
DEE06;10;9;0
DEE06;11;1;0
DEE06;11;2;1
DEE06;11;3;1
DEE06;11;4;1
DEE06;11;5;1
DEE06;11;6;1
DEE06;11;7;1
DEE06;11;8;0
DEE06;11;9;0
DEE06;12;1;0
DEE06;12;2;1
DEE06;12;3;1
DEE06;12;4;0
DEE06;12;5;1
DEE06;12;6;1
DEE06;12;7;1
DEE06;12;8;0
DEE06;12;9;0
DEE06;13;1;0
DEE06;13;2;0
DEE06;13;3;0
DEE06;13;4;0
DEE06;13;5;0
DEE06;13;6;0
DEE06;13;7;1
DEE06;13;8;0
DEE06;13;9;0
DEE06;14;1;0
DEE06;14;2;0
DEE06;14;3;0
DEE06;14;4;0
DEE06;14;5;0
DEE06;14;6;0
DEE06;14;7;1
DEE06;14;8;0
DEE06;14;9;0
DEE06;15;1;0
DEE06;15;2;0
DEE06;15;3;0
DEE06;15;4;0
DEE06;15;5;0
DEE06;15;6;0
DEE06;15;7;0
DEE06;15;8;0
DEE06;15;9;0
DEE06;16;1;0
DEE06;16;2;0
DEE06;16;3;0
DEE06;16;4;0
DEE06;16;5;0
DEE06;16;6;0
DEE06;16;7;0
DEE06;16;8;0
DEE06;16;9;0
DEE06;17;1;0
DEE06;17;2;0
DEE06;17;3;0
DEE06;17;4;0
DEE06;17;5;0
DEE06;17;6;0
DEE06;17;7;0
DEE06;17;8;0
DEE06;17;9;0
DEE06;18;1;0
DEE06;18;2;0
DEE06;18;3;0
DEE06;18;4;0
DEE06;18;5;0
DEE06;18;6;0
DEE06;18;7;0
DEE06;18;8;0
DEE06;18;9;0
DEE06;19;1;0
DEE06;19;2;0
DEE06;19;3;0
DEE06;19;4;0
DEE06;19;5;0
DEE06;19;6;0
DEE06;19;7;0
DEE06;19;8;0
DEE06;19;9;0
DEE06;20;1;0
DEE06;20;2;0
DEE06;20;3;0
DEE06;20;4;0
DEE06;20;5;0
DEE06;20;6;0
DEE06;20;7;0
DEE06;20;8;0
DEE06;20;9;0
DEE06;21;1;0
DEE06;21;2;0
DEE06;21;3;0
DEE06;21;4;0
DEE06;21;5;0
DEE06;21;6;0
DEE06;21;7;0
DEE06;21;8;0
DEE06;21;9;0
DEE07;1;1;72
DEE07;1;2;228
DEE07;1;3;220
DEE07;1;4;183
DEE07;1;5;237
DEE07;1;6;269
DEE07;1;7;451
DEE07;1;8;35
DEE07;1;9;10
DEE07;2;1;35
DEE07;2;2;111
DEE07;2;3;107
DEE07;2;4;89
DEE07;2;5;115
DEE07;2;6;131
DEE07;2;7;219
DEE07;2;8;17
DEE07;2;9;5
DEE07;3;1;13
DEE07;3;2;42
DEE07;3;3;40
DEE07;3;4;33
DEE07;3;5;43
DEE07;3;6;49
DEE07;3;7;82
DEE07;3;8;6
DEE07;3;9;2
DEE07;4;1;9
DEE07;4;2;27
DEE07;4;3;26
DEE07;4;4;22
DEE07;4;5;28
DEE07;4;6;32
DEE07;4;7;53
DEE07;4;8;4
DEE07;4;9;1
DEE07;5;1;6
DEE07;5;2;18
DEE07;5;3;17
DEE07;5;4;14
DEE07;5;5;18
DEE07;5;6;21
DEE07;5;7;35
DEE07;5;8;3
DEE07;5;9;1
DEE07;6;1;4
DEE07;6;2;13
DEE07;6;3;12
DEE07;6;4;10
DEE07;6;5;13
DEE07;6;6;15
DEE07;6;7;25
DEE07;6;8;2
DEE07;6;9;1
DEE07;7;1;3
DEE07;7;2;9
DEE07;7;3;8
DEE07;7;4;7
DEE07;7;5;9
DEE07;7;6;10
DEE07;7;7;17
DEE07;7;8;1
DEE07;7;9;0
DEE07;8;1;2
DEE07;8;2;6
DEE07;8;3;5
DEE07;8;4;5
DEE07;8;5;6
DEE07;8;6;7
DEE07;8;7;11
DEE07;8;8;1
DEE07;8;9;0
DEE07;9;1;1
DEE07;9;2;4
DEE07;9;3;4
DEE07;9;4;4
DEE07;9;5;5
DEE07;9;6;5
DEE07;9;7;9
DEE07;9;8;1
DEE07;9;9;0
DEE07;10;1;1
DEE07;10;2;3
DEE07;10;3;3
DEE07;10;4;3
DEE07;10;5;4
DEE07;10;6;4
DEE07;10;7;7
DEE07;10;8;1
DEE07;10;9;0
DEE07;11;1;1
DEE07;11;2;3
DEE07;11;3;3
DEE07;11;4;2
DEE07;11;5;3
DEE07;11;6;3
DEE07;11;7;6
DEE07;11;8;0
DEE07;11;9;0
DEE07;12;1;1
DEE07;12;2;2
DEE07;12;3;2
DEE07;12;4;2
DEE07;12;5;2
DEE07;12;6;3
DEE07;12;7;4
DEE07;12;8;0
DEE07;12;9;0
DEE07;13;1;1
DEE07;13;2;2
DEE07;13;3;2
DEE07;13;4;1
DEE07;13;5;2
DEE07;13;6;2
DEE07;13;7;3
DEE07;13;8;0
DEE07;13;9;0
DEE07;14;1;0
DEE07;14;2;1
DEE07;14;3;1
DEE07;14;4;1
DEE07;14;5;1
DEE07;14;6;1
DEE07;14;7;2
DEE07;14;8;0
DEE07;14;9;0
DEE07;15;1;0
DEE07;15;2;1
DEE07;15;3;1
DEE07;15;4;1
DEE07;15;5;1
DEE07;15;6;1
DEE07;15;7;1
DEE07;15;8;0
DEE07;15;9;0
DEE07;16;1;0
DEE07;16;2;1
DEE07;16;3;1
DEE07;16;4;0
DEE07;16;5;1
DEE07;16;6;1
DEE07;16;7;1
DEE07;16;8;0
DEE07;16;9;0
DEE07;17;1;0
DEE07;17;2;0
DEE07;17;3;0
DEE07;17;4;0
DEE07;17;5;0
DEE07;17;6;0
DEE07;17;7;1
DEE07;17;8;0
DEE07;17;9;0
DEE07;18;1;0
DEE07;18;2;0
DEE07;18;3;0
DEE07;18;4;0
DEE07;18;5;0
DEE07;18;6;0
DEE07;18;7;1
DEE07;18;8;0
DEE07;18;9;0
DEE07;19;1;0
DEE07;19;2;0
DEE07;19;3;0
DEE07;19;4;0
DEE07;19;5;0
DEE07;19;6;0
DEE07;19;7;0
DEE07;19;8;0
DEE07;19;9;0
DEE07;20;1;0
DEE07;20;2;0
DEE07;20;3;0
DEE07;20;4;0
DEE07;20;5;0
DEE07;20;6;0
DEE07;20;7;0
DEE07;20;8;0
DEE07;20;9;0
DEE07;21;1;0
DEE07;21;2;1
DEE07;21;3;1
DEE07;21;4;1
DEE07;21;5;1
DEE07;21;6;1
DEE07;21;7;2
DEE07;21;8;0
DEE07;21;9;0
DEE08;1;1;43
DEE08;1;2;137
DEE08;1;3;133
DEE08;1;4;111
DEE08;1;5;143
DEE08;1;6;162
DEE08;1;7;272
DEE08;1;8;21
DEE08;1;9;6
DEE08;2;1;23
DEE08;2;2;73
DEE08;2;3;70
DEE08;2;4;58
DEE08;2;5;76
DEE08;2;6;86
DEE08;2;7;144
DEE08;2;8;11
DEE08;2;9;3
DEE08;3;1;7
DEE08;3;2;23
DEE08;3;3;22
DEE08;3;4;19
DEE08;3;5;24
DEE08;3;6;27
DEE08;3;7;46
DEE08;3;8;4
DEE08;3;9;1
DEE08;4;1;5
DEE08;4;2;15
DEE08;4;3;14
DEE08;4;4;12
DEE08;4;5;16
DEE08;4;6;18
DEE08;4;7;30
DEE08;4;8;2
DEE08;4;9;1
DEE08;5;1;3
DEE08;5;2;10
DEE08;5;3;9
DEE08;5;4;8
DEE08;5;5;10
DEE08;5;6;12
DEE08;5;7;19
DEE08;5;8;1
DEE08;5;9;0
DEE08;6;1;2
DEE08;6;2;7
DEE08;6;3;7
DEE08;6;4;6
DEE08;6;5;7
DEE08;6;6;8
DEE08;6;7;14
DEE08;6;8;1
DEE08;6;9;0
DEE08;7;1;2
DEE08;7;2;5
DEE08;7;3;5
DEE08;7;4;4
DEE08;7;5;5
DEE08;7;6;6
DEE08;7;7;10
DEE08;7;8;1
DEE08;7;9;0
DEE08;8;1;1
DEE08;8;2;3
DEE08;8;3;3
DEE08;8;4;2
DEE08;8;5;3
DEE08;8;6;4
DEE08;8;7;6
DEE08;8;8;0
DEE08;8;9;0
DEE08;9;1;1
DEE08;9;2;2
DEE08;9;3;2
DEE08;9;4;2
DEE08;9;5;3
DEE08;9;6;3
DEE08;9;7;5
DEE08;9;8;0
DEE08;9;9;0
DEE08;10;1;1
DEE08;10;2;2
DEE08;10;3;2
DEE08;10;4;2
DEE08;10;5;2
DEE08;10;6;2
DEE08;10;7;4
DEE08;10;8;0
DEE08;10;9;0
DEE08;11;1;1
DEE08;11;2;2
DEE08;11;3;2
DEE08;11;4;1
DEE08;11;5;2
DEE08;11;6;2
DEE08;11;7;3
DEE08;11;8;0
DEE08;11;9;0
DEE08;12;1;0
DEE08;12;2;1
DEE08;12;3;1
DEE08;12;4;1
DEE08;12;5;1
DEE08;12;6;1
DEE08;12;7;2
DEE08;12;8;0
DEE08;12;9;0
DEE08;13;1;0
DEE08;13;2;1
DEE08;13;3;1
DEE08;13;4;1
DEE08;13;5;1
DEE08;13;6;1
DEE08;13;7;2
DEE08;13;8;0
DEE08;13;9;0
DEE08;14;1;0
DEE08;14;2;1
DEE08;14;3;1
DEE08;14;4;1
DEE08;14;5;1
DEE08;14;6;1
DEE08;14;7;1
DEE08;14;8;0
DEE08;14;9;0
DEE08;15;1;0
DEE08;15;2;0
DEE08;15;3;0
DEE08;15;4;0
DEE08;15;5;0
DEE08;15;6;0
DEE08;15;7;1
DEE08;15;8;0
DEE08;15;9;0
DEE08;16;1;0
DEE08;16;2;0
DEE08;16;3;0
DEE08;16;4;0
DEE08;16;5;0
DEE08;16;6;0
DEE08;16;7;1
DEE08;16;8;0
DEE08;16;9;0
DEE08;17;1;0
DEE08;17;2;0
DEE08;17;3;0
DEE08;17;4;0
DEE08;17;5;0
DEE08;17;6;0
DEE08;17;7;0
DEE08;17;8;0
DEE08;17;9;0
DEE08;18;1;0
DEE08;18;2;0
DEE08;18;3;0
DEE08;18;4;0
DEE08;18;5;0
DEE08;18;6;0
DEE08;18;7;0
DEE08;18;8;0
DEE08;18;9;0
DEE08;19;1;0
DEE08;19;2;0
DEE08;19;3;0
DEE08;19;4;0
DEE08;19;5;0
DEE08;19;6;0
DEE08;19;7;0
DEE08;19;8;0
DEE08;19;9;0
DEE08;20;1;0
DEE08;20;2;0
DEE08;20;3;0
DEE08;20;4;0
DEE08;20;5;0
DEE08;20;6;0
DEE08;20;7;0
DEE08;20;8;0
DEE08;20;9;0
DEE08;21;1;0
DEE08;21;2;0
DEE08;21;3;0
DEE08;21;4;0
DEE08;21;5;0
DEE08;21;6;0
DEE08;21;7;1
DEE08;21;8;0
DEE08;21;9;0
DEE09;1;1;40
DEE09;1;2;127
DEE09;1;3;123
DEE09;1;4;102
DEE09;1;5;132
DEE09;1;6;150
DEE09;1;7;252
DEE09;1;8;19
DEE09;1;9;6
DEE09;2;1;18
DEE09;2;2;58
DEE09;2;3;56
DEE09;2;4;47
DEE09;2;5;61
DEE09;2;6;69
DEE09;2;7;115
DEE09;2;8;9
DEE09;2;9;3
DEE09;3;1;4
DEE09;3;2;12
DEE09;3;3;12
DEE09;3;4;10
DEE09;3;5;13
DEE09;3;6;14
DEE09;3;7;24
DEE09;3;8;2
DEE09;3;9;1
DEE09;4;1;2
DEE09;4;2;8
DEE09;4;3;7
DEE09;4;4;6
DEE09;4;5;8
DEE09;4;6;9
DEE09;4;7;15
DEE09;4;8;1
DEE09;4;9;0
DEE09;5;1;2
DEE09;5;2;5
DEE09;5;3;5
DEE09;5;4;4
DEE09;5;5;5
DEE09;5;6;6
DEE09;5;7;10
DEE09;5;8;1
DEE09;5;9;0
DEE09;6;1;1
DEE09;6;2;4
DEE09;6;3;3
DEE09;6;4;3
DEE09;6;5;4
DEE09;6;6;4
DEE09;6;7;7
DEE09;6;8;1
DEE09;6;9;0
DEE09;7;1;1
DEE09;7;2;3
DEE09;7;3;2
DEE09;7;4;2
DEE09;7;5;3
DEE09;7;6;3
DEE09;7;7;5
DEE09;7;8;0
DEE09;7;9;0
DEE09;8;1;1
DEE09;8;2;2
DEE09;8;3;2
DEE09;8;4;1
DEE09;8;5;2
DEE09;8;6;2
DEE09;8;7;3
DEE09;8;8;0
DEE09;8;9;0
DEE09;9;1;0
DEE09;9;2;1
DEE09;9;3;1
DEE09;9;4;1
DEE09;9;5;1
DEE09;9;6;1
DEE09;9;7;2
DEE09;9;8;0
DEE09;9;9;0
DEE09;10;1;0
DEE09;10;2;1
DEE09;10;3;1
DEE09;10;4;1
DEE09;10;5;1
DEE09;10;6;1
DEE09;10;7;2
DEE09;10;8;0
DEE09;10;9;0
DEE09;11;1;0
DEE09;11;2;1
DEE09;11;3;1
DEE09;11;4;1
DEE09;11;5;1
DEE09;11;6;1
DEE09;11;7;2
DEE09;11;8;0
DEE09;11;9;0
DEE09;12;1;0
DEE09;12;2;1
DEE09;12;3;1
DEE09;12;4;1
DEE09;12;5;1
DEE09;12;6;1
DEE09;12;7;1
DEE09;12;8;0
DEE09;12;9;0
DEE09;13;1;0
DEE09;13;2;1
DEE09;13;3;1
DEE09;13;4;0
DEE09;13;5;1
DEE09;13;6;1
DEE09;13;7;1
DEE09;13;8;0
DEE09;13;9;0
DEE09;14;1;0
DEE09;14;2;0
DEE09;14;3;0
DEE09;14;4;0
DEE09;14;5;0
DEE09;14;6;0
DEE09;14;7;1
DEE09;14;8;0
DEE09;14;9;0
DEE09;15;1;0
DEE09;15;2;0
DEE09;15;3;0
DEE09;15;4;0
DEE09;15;5;0
DEE09;15;6;0
DEE09;15;7;0
DEE09;15;8;0
DEE09;15;9;0
DEE09;16;1;0
DEE09;16;2;0
DEE09;16;3;0
DEE09;16;4;0
DEE09;16;5;0
DEE09;16;6;0
DEE09;16;7;0
DEE09;16;8;0
DEE09;16;9;0
DEE09;17;1;0
DEE09;17;2;0
DEE09;17;3;0
DEE09;17;4;0
DEE09;17;5;0
DEE09;17;6;0
DEE09;17;7;0
DEE09;17;8;0
DEE09;17;9;0
DEE09;18;1;0
DEE09;18;2;0
DEE09;18;3;0
DEE09;18;4;0
DEE09;18;5;0
DEE09;18;6;0
DEE09;18;7;0
DEE09;18;8;0
DEE09;18;9;0
DEE09;19;1;0
DEE09;19;2;0
DEE09;19;3;0
DEE09;19;4;0
DEE09;19;5;0
DEE09;19;6;0
DEE09;19;7;0
DEE09;19;8;0
DEE09;19;9;0
DEE09;20;1;0
DEE09;20;2;0
DEE09;20;3;0
DEE09;20;4;0
DEE09;20;5;0
DEE09;20;6;0
DEE09;20;7;0
DEE09;20;8;0
DEE09;20;9;0
DEE09;21;1;0
DEE09;21;2;0
DEE09;21;3;0
DEE09;21;4;0
DEE09;21;5;0
DEE09;21;6;0
DEE09;21;7;1
DEE09;21;8;0
DEE09;21;9;0
DEE0A;1;1;23
DEE0A;1;2;74
DEE0A;1;3;71
DEE0A;1;4;59
DEE0A;1;5;77
DEE0A;1;6;87
DEE0A;1;7;146
DEE0A;1;8;11
DEE0A;1;9;3
DEE0A;2;1;10
DEE0A;2;2;33
DEE0A;2;3;31
DEE0A;2;4;26
DEE0A;2;5;34
DEE0A;2;6;39
DEE0A;2;7;65
DEE0A;2;8;5
DEE0A;2;9;1
DEE0A;3;1;3
DEE0A;3;2;10
DEE0A;3;3;10
DEE0A;3;4;8
DEE0A;3;5;11
DEE0A;3;6;12
DEE0A;3;7;20
DEE0A;3;8;2
DEE0A;3;9;0
DEE0A;4;1;2
DEE0A;4;2;7
DEE0A;4;3;6
DEE0A;4;4;5
DEE0A;4;5;7
DEE0A;4;6;8
DEE0A;4;7;13
DEE0A;4;8;1
DEE0A;4;9;0
DEE0A;5;1;1
DEE0A;5;2;4
DEE0A;5;3;4
DEE0A;5;4;3
DEE0A;5;5;4
DEE0A;5;6;5
DEE0A;5;7;8
DEE0A;5;8;1
DEE0A;5;9;0
DEE0A;6;1;1
DEE0A;6;2;3
DEE0A;6;3;3
DEE0A;6;4;2
DEE0A;6;5;3
DEE0A;6;6;4
DEE0A;6;7;6
DEE0A;6;8;0
DEE0A;6;9;0
DEE0A;7;1;1
DEE0A;7;2;2
DEE0A;7;3;2
DEE0A;7;4;2
DEE0A;7;5;2
DEE0A;7;6;3
DEE0A;7;7;4
DEE0A;7;8;0
DEE0A;7;9;0
DEE0A;8;1;0
DEE0A;8;2;1
DEE0A;8;3;1
DEE0A;8;4;1
DEE0A;8;5;1
DEE0A;8;6;2
DEE0A;8;7;3
DEE0A;8;8;0
DEE0A;8;9;0
DEE0A;9;1;0
DEE0A;9;2;1
DEE0A;9;3;1
DEE0A;9;4;1
DEE0A;9;5;1
DEE0A;9;6;1
DEE0A;9;7;2
DEE0A;9;8;0
DEE0A;9;9;0
DEE0A;10;1;0
DEE0A;10;2;1
DEE0A;10;3;1
DEE0A;10;4;1
DEE0A;10;5;1
DEE0A;10;6;1
DEE0A;10;7;2
DEE0A;10;8;0
DEE0A;10;9;0
DEE0A;11;1;0
DEE0A;11;2;1
DEE0A;11;3;1
DEE0A;11;4;1
DEE0A;11;5;1
DEE0A;11;6;1
DEE0A;11;7;1
DEE0A;11;8;0
DEE0A;11;9;0
DEE0A;12;1;0
DEE0A;12;2;1
DEE0A;12;3;1
DEE0A;12;4;0
DEE0A;12;5;1
DEE0A;12;6;1
DEE0A;12;7;1
DEE0A;12;8;0
DEE0A;12;9;0
DEE0A;13;1;0
DEE0A;13;2;0
DEE0A;13;3;0
DEE0A;13;4;0
DEE0A;13;5;0
DEE0A;13;6;0
DEE0A;13;7;1
DEE0A;13;8;0
DEE0A;13;9;0
DEE0A;14;1;0
DEE0A;14;2;0
DEE0A;14;3;0
DEE0A;14;4;0
DEE0A;14;5;0
DEE0A;14;6;0
DEE0A;14;7;1
DEE0A;14;8;0
DEE0A;14;9;0
DEE0A;15;1;0
DEE0A;15;2;0
DEE0A;15;3;0
DEE0A;15;4;0
DEE0A;15;5;0
DEE0A;15;6;0
DEE0A;15;7;0
DEE0A;15;8;0
DEE0A;15;9;0
DEE0A;16;1;0
DEE0A;16;2;0
DEE0A;16;3;0
DEE0A;16;4;0
DEE0A;16;5;0
DEE0A;16;6;0
DEE0A;16;7;0
DEE0A;16;8;0
DEE0A;16;9;0
DEE0A;17;1;0
DEE0A;17;2;0
DEE0A;17;3;0
DEE0A;17;4;0
DEE0A;17;5;0
DEE0A;17;6;0
DEE0A;17;7;0
DEE0A;17;8;0
DEE0A;17;9;0
DEE0A;18;1;0
DEE0A;18;2;0
DEE0A;18;3;0
DEE0A;18;4;0
DEE0A;18;5;0
DEE0A;18;6;0
DEE0A;18;7;0
DEE0A;18;8;0
DEE0A;18;9;0
DEE0A;19;1;0
DEE0A;19;2;0
DEE0A;19;3;0
DEE0A;19;4;0
DEE0A;19;5;0
DEE0A;19;6;0
DEE0A;19;7;0
DEE0A;19;8;0
DEE0A;19;9;0
DEE0A;20;1;0
DEE0A;20;2;0
DEE0A;20;3;0
DEE0A;20;4;0
DEE0A;20;5;0
DEE0A;20;6;0
DEE0A;20;7;0
DEE0A;20;8;0
DEE0A;20;9;0
DEE0A;21;1;0
DEE0A;21;2;0
DEE0A;21;3;0
DEE0A;21;4;0
DEE0A;21;5;0
DEE0A;21;6;0
DEE0A;21;7;1
DEE0A;21;8;0
DEE0A;21;9;0
DEE0B;1;1;79
DEE0B;1;2;251
DEE0B;1;3;242
DEE0B;1;4;202
DEE0B;1;5;261
DEE0B;1;6;297
DEE0B;1;7;497
DEE0B;1;8;38
DEE0B;1;9;11
DEE0B;2;1;36
DEE0B;2;2;114
DEE0B;2;3;110
DEE0B;2;4;91
DEE0B;2;5;118
DEE0B;2;6;134
DEE0B;2;7;225
DEE0B;2;8;17
DEE0B;2;9;5
DEE0B;3;1;13
DEE0B;3;2;42
DEE0B;3;3;40
DEE0B;3;4;34
DEE0B;3;5;44
DEE0B;3;6;50
DEE0B;3;7;83
DEE0B;3;8;6
DEE0B;3;9;2
DEE0B;4;1;9
DEE0B;4;2;27
DEE0B;4;3;26
DEE0B;4;4;22
DEE0B;4;5;28
DEE0B;4;6;32
DEE0B;4;7;54
DEE0B;4;8;4
DEE0B;4;9;1
DEE0B;5;1;6
DEE0B;5;2;18
DEE0B;5;3;17
DEE0B;5;4;14
DEE0B;5;5;18
DEE0B;5;6;21
DEE0B;5;7;35
DEE0B;5;8;3
DEE0B;5;9;1
DEE0B;6;1;4
DEE0B;6;2;13
DEE0B;6;3;12
DEE0B;6;4;10
DEE0B;6;5;13
DEE0B;6;6;15
DEE0B;6;7;25
DEE0B;6;8;2
DEE0B;6;9;1
DEE0B;7;1;3
DEE0B;7;2;9
DEE0B;7;3;8
DEE0B;7;4;7
DEE0B;7;5;9
DEE0B;7;6;10
DEE0B;7;7;17
DEE0B;7;8;1
DEE0B;7;9;0
DEE0B;8;1;2
DEE0B;8;2;6
DEE0B;8;3;5
DEE0B;8;4;5
DEE0B;8;5;6
DEE0B;8;6;7
DEE0B;8;7;11
DEE0B;8;8;1
DEE0B;8;9;0
DEE0B;9;1;1
DEE0B;9;2;4
DEE0B;9;3;4
DEE0B;9;4;4
DEE0B;9;5;5
DEE0B;9;6;5
DEE0B;9;7;9
DEE0B;9;8;1
DEE0B;9;9;0
DEE0B;10;1;1
DEE0B;10;2;4
DEE0B;10;3;3
DEE0B;10;4;3
DEE0B;10;5;4
DEE0B;10;6;4
DEE0B;10;7;7
DEE0B;10;8;1
DEE0B;10;9;0
DEE0B;11;1;1
DEE0B;11;2;3
DEE0B;11;3;3
DEE0B;11;4;2
DEE0B;11;5;3
DEE0B;11;6;3
DEE0B;11;7;6
DEE0B;11;8;0
DEE0B;11;9;0
DEE0B;12;1;1
DEE0B;12;2;2
DEE0B;12;3;2
DEE0B;12;4;2
DEE0B;12;5;2
DEE0B;12;6;3
DEE0B;12;7;4
DEE0B;12;8;0
DEE0B;12;9;0
DEE0B;13;1;1
DEE0B;13;2;2
DEE0B;13;3;2
DEE0B;13;4;1
DEE0B;13;5;2
DEE0B;13;6;2
DEE0B;13;7;3
DEE0B;13;8;0
DEE0B;13;9;0
DEE0B;14;1;0
DEE0B;14;2;1
DEE0B;14;3;1
DEE0B;14;4;1
DEE0B;14;5;1
DEE0B;14;6;1
DEE0B;14;7;2
DEE0B;14;8;0
DEE0B;14;9;0
DEE0B;15;1;0
DEE0B;15;2;1
DEE0B;15;3;1
DEE0B;15;4;1
DEE0B;15;5;1
DEE0B;15;6;1
DEE0B;15;7;1
DEE0B;15;8;0
DEE0B;15;9;0
DEE0B;16;1;0
DEE0B;16;2;1
DEE0B;16;3;1
DEE0B;16;4;0
DEE0B;16;5;1
DEE0B;16;6;1
DEE0B;16;7;1
DEE0B;16;8;0
DEE0B;16;9;0
DEE0B;17;1;0
DEE0B;17;2;0
DEE0B;17;3;0
DEE0B;17;4;0
DEE0B;17;5;0
DEE0B;17;6;0
DEE0B;17;7;1
DEE0B;17;8;0
DEE0B;17;9;0
DEE0B;18;1;0
DEE0B;18;2;0
DEE0B;18;3;0
DEE0B;18;4;0
DEE0B;18;5;0
DEE0B;18;6;0
DEE0B;18;7;1
DEE0B;18;8;0
DEE0B;18;9;0
DEE0B;19;1;0
DEE0B;19;2;0
DEE0B;19;3;0
DEE0B;19;4;0
DEE0B;19;5;0
DEE0B;19;6;0
DEE0B;19;7;0
DEE0B;19;8;0
DEE0B;19;9;0
DEE0B;20;1;0
DEE0B;20;2;0
DEE0B;20;3;0
DEE0B;20;4;0
DEE0B;20;5;0
DEE0B;20;6;0
DEE0B;20;7;0
DEE0B;20;8;0
DEE0B;20;9;0
DEE0B;21;1;0
DEE0B;21;2;1
DEE0B;21;3;1
DEE0B;21;4;1
DEE0B;21;5;1
DEE0B;21;6;1
DEE0B;21;7;2
DEE0B;21;8;0
DEE0B;21;9;0
DEE0C;1;1;46
DEE0C;1;2;144
DEE0C;1;3;139
DEE0C;1;4;116
DEE0C;1;5;150
DEE0C;1;6;171
DEE0C;1;7;286
DEE0C;1;8;22
DEE0C;1;9;6
DEE0C;2;1;23
DEE0C;2;2;74
DEE0C;2;3;71
DEE0C;2;4;60
DEE0C;2;5;77
DEE0C;2;6;88
DEE0C;2;7;147
DEE0C;2;8;11
DEE0C;2;9;3
DEE0C;3;1;7
DEE0C;3;2;23
DEE0C;3;3;22
DEE0C;3;4;18
DEE0C;3;5;24
DEE0C;3;6;27
DEE0C;3;7;45
DEE0C;3;8;3
DEE0C;3;9;1
DEE0C;4;1;5
DEE0C;4;2;15
DEE0C;4;3;14
DEE0C;4;4;12
DEE0C;4;5;15
DEE0C;4;6;18
DEE0C;4;7;29
DEE0C;4;8;2
DEE0C;4;9;1
DEE0C;5;1;3
DEE0C;5;2;10
DEE0C;5;3;9
DEE0C;5;4;8
DEE0C;5;5;10
DEE0C;5;6;11
DEE0C;5;7;19
DEE0C;5;8;1
DEE0C;5;9;0
DEE0C;6;1;2
DEE0C;6;2;7
DEE0C;6;3;7
DEE0C;6;4;6
DEE0C;6;5;7
DEE0C;6;6;8
DEE0C;6;7;14
DEE0C;6;8;1
DEE0C;6;9;0
DEE0C;7;1;2
DEE0C;7;2;5
DEE0C;7;3;5
DEE0C;7;4;4
DEE0C;7;5;5
DEE0C;7;6;6
DEE0C;7;7;10
DEE0C;7;8;1
DEE0C;7;9;0
DEE0C;8;1;1
DEE0C;8;2;3
DEE0C;8;3;3
DEE0C;8;4;2
DEE0C;8;5;3
DEE0C;8;6;4
DEE0C;8;7;6
DEE0C;8;8;0
DEE0C;8;9;0
DEE0C;9;1;1
DEE0C;9;2;2
DEE0C;9;3;2
DEE0C;9;4;2
DEE0C;9;5;3
DEE0C;9;6;3
DEE0C;9;7;5
DEE0C;9;8;0
DEE0C;9;9;0
DEE0C;10;1;1
DEE0C;10;2;2
DEE0C;10;3;2
